Key: 194200B, Action: Add, Quantity: 1000, Orders: 1
Key: 197500S, Action: Update, Quantity: 3924, Orders: 9
Key: 196500B, Action: Update, Quantity: 8853, Orders: 10
Key: 197000S, Action: Update, Quantity: 1495, Orders: 11
Key: 197700S, Action: Update, Quantity: 10008, Orders: 8
Key: 197400S, Action: Update, Quantity: 2909, Orders: 12
Key: 197300S, Action: Update, Quantity: 2496, Orders: 9
Key: 197100S, Action: Update, Quantity: 2693, Orders: 13
Key: 197200S, Action: Update, Quantity: 3725, Orders: 17
Key: 197200S, Action: Update, Quantity: 3673, Orders: 16
Key: 197000S, Action: Update, Quantity: 1540, Orders: 12
Key: 197700S, Action: Update, Quantity: 9993, Orders: 7
Key: 197500S, Action: Update, Quantity: 3937, Orders: 10
Key: 196700B, Action: Update, Quantity: 3452, Orders: 12
Key: 197500S, Action: Update, Quantity: 3872, Orders: 9
Key: 197000S, Action: Update, Quantity: 1289, Orders: 11
Key: 196900B, Action: Update, Quantity: 1159, Orders: 6
Key: 197400S, Action: Update, Quantity: 2866, Orders: 11
Key: 197200S, Action: Update, Quantity: 3716, Orders: 17
Key: 197000S, Action: Update, Quantity: 1238, Orders: 11
Key: 197000S, Action: Update, Quantity: 1166, Orders: 10
Key: 196900B, Action: Update, Quantity: 1435, Orders: 7
Key: 197100S, Action: Update, Quantity: 2654, Orders: 12
Key: 197000S, Action: Update, Quantity: 1285, Orders: 11
Key: 197000S, Action: Update, Quantity: 1375, Orders: 12
Key: 197000S, Action: Update, Quantity: 1514, Orders: 13
Key: 197000S, Action: Update, Quantity: 1424, Orders: 12
Key: 197200S, Action: Update, Quantity: 3446, Orders: 16
Key: 196900B, Action: Update, Quantity: 1535, Orders: 8
Key: 197000S, Action: Update, Quantity: 1513, Orders: 13
Key: 197000S, Action: Update, Quantity: 1613, Orders: 14
Key: 196400B, Action: Update, Quantity: 2579, Orders: 6
Key: 196600B, Action: Update, Quantity: 4850, Orders: 10
Key: 197000S, Action: Update, Quantity: 1513, Orders: 13
Key: 197000S, Action: Update, Quantity: 1392, Orders: 12
Key: 196900B, Action: Update, Quantity: 1659, Orders: 9
Key: 197600S, Action: Update, Quantity: 2349, Orders: 6
Key: 197000S, Action: Update, Quantity: 1686, Orders: 13
Key: 197500S, Action: Update, Quantity: 3858, Orders: 8
Key: 197300S, Action: Update, Quantity: 2511, Orders: 10
Key: 196900B, Action: Update, Quantity: 934, Orders: 8
Key: 196900B, Action: Update, Quantity: 1029, Orders: 9
Key: 196300B, Action: Update, Quantity: 1360, Orders: 5
Key: 196800B, Action: Update, Quantity: 2420, Orders: 9
Key: 196700B, Action: Update, Quantity: 3984, Orders: 13
Key: 197300S, Action: Update, Quantity: 4704, Orders: 11
Key: 197000S, Action: Update, Quantity: 1605, Orders: 12
Key: 197000S, Action: Update, Quantity: 1236, Orders: 11
Key: 197000S, Action: Update, Quantity: 1228, Orders: 10
Key: 197000S, Action: Update, Quantity: 1135, Orders: 9
Key: 197000S, Action: Update, Quantity: 949, Orders: 8
Key: 197000S, Action: Update, Quantity: 849, Orders: 7
Key: 197000S, Action: Update, Quantity: 749, Orders: 6
Key: 197000S, Action: Update, Quantity: 686, Orders: 5
Key: 197000S, Action: Update, Quantity: 641, Orders: 4
Key: 197000S, Action: Update, Quantity: 522, Orders: 3
Key: 197000S, Action: Update, Quantity: 383, Orders: 2
Key: 197000S, Action: Update, Quantity: 294, Orders: 1
Key: 197000S, Action: Delete, Quantity: None, Orders: None
Key: 196900B, Action: Update, Quantity: 1129, Orders: 10
Key: 197100S, Action: Update, Quantity: 1906, Orders: 11
Key: 197000B, Action: Add, Quantity: 82, Orders: 1
Key: 196900B, Action: Update, Quantity: 1229, Orders: 11
Key: 196900B, Action: Update, Quantity: 1470, Orders: 12
Key: 197300S, Action: Update, Quantity: 5104, Orders: 12
Key: 197100S, Action: Update, Quantity: 1406, Orders: 10
Key: 196900B, Action: Update, Quantity: 2127, Orders: 13
Key: 197200S, Action: Update, Quantity: 3046, Orders: 15
Key: 196500B, Action: Update, Quantity: 8164, Orders: 9
Key: 196600B, Action: Update, Quantity: 5539, Orders: 11
Key: 196800B, Action: Update, Quantity: 2820, Orders: 10
Key: 196700B, Action: Update, Quantity: 3584, Orders: 12
Key: 197100S, Action: Update, Quantity: 1538, Orders: 11
Key: 197100S, Action: Update, Quantity: 1406, Orders: 10
Key: 196900B, Action: Update, Quantity: 2151, Orders: 14
Key: 197100S, Action: Update, Quantity: 1315, Orders: 9
Key: 197100S, Action: Update, Quantity: 1384, Orders: 10
Key: 197100S, Action: Update, Quantity: 1516, Orders: 11
Key: 197000B, Action: Update, Quantity: 238, Orders: 2
Key: 197100S, Action: Update, Quantity: 1384, Orders: 10
Key: 197300S, Action: Update, Quantity: 2911, Orders: 11
Key: 197000B, Action: Update, Quantity: 156, Orders: 1
Key: 197000B, Action: Delete, Quantity: None, Orders: None
Key: 196900B, Action: Update, Quantity: 1494, Orders: 13
Key: 196700B, Action: Update, Quantity: 3984, Orders: 13
Key: 196800B, Action: Update, Quantity: 2420, Orders: 9
Key: 197100S, Action: Update, Quantity: 1516, Orders: 11
Key: 197100S, Action: Update, Quantity: 1716, Orders: 12
Key: 197000S, Action: Add, Quantity: 369, Orders: 1
Key: 196900B, Action: Update, Quantity: 1253, Orders: 12
Key: 197100S, Action: Update, Quantity: 2396, Orders: 13
Key: 196900B, Action: Update, Quantity: 1153, Orders: 11
Key: 196600B, Action: Update, Quantity: 4850, Orders: 10
Key: 196500B, Action: Update, Quantity: 8853, Orders: 10
Key: 197200S, Action: Update, Quantity: 3446, Orders: 16
Key: 197300S, Action: Update, Quantity: 2511, Orders: 10
Key: 197100S, Action: Update, Quantity: 2264, Orders: 12
Key: 197000S, Action: Update, Quantity: 501, Orders: 2
Key: 196700B, Action: Update, Quantity: 4050, Orders: 14
Key: 197100S, Action: Update, Quantity: 2064, Orders: 11
Key: 197000S, Action: Update, Quantity: 132, Orders: 1
Key: 197000S, Action: Update, Quantity: 20, Orders: 1
Key: 196900B, Action: Update, Quantity: 1532, Orders: 12
Key: 196900B, Action: Update, Quantity: 1632, Orders: 13
Key: 197000S, Action: Delete, Quantity: None, Orders: None
Key: 197100S, Action: Update, Quantity: 2084, Orders: 12
Key: 197100S, Action: Update, Quantity: 1404, Orders: 11
Key: 197300S, Action: Update, Quantity: 2911, Orders: 11
Key: 197200S, Action: Update, Quantity: 3046, Orders: 15
Key: 196800B, Action: Update, Quantity: 2820, Orders: 10
Key: 196700B, Action: Update, Quantity: 3650, Orders: 13
Key: 196900B, Action: Update, Quantity: 1356, Orders: 12
Key: 196900B, Action: Update, Quantity: 1427, Orders: 13
Key: 197200S, Action: Update, Quantity: 3304, Orders: 16
Key: 197000S, Action: Add, Quantity: 200, Orders: 1
Key: 196900B, Action: Update, Quantity: 1668, Orders: 14
Key: 196800B, Action: Update, Quantity: 3152, Orders: 11
Key: 197100S, Action: Update, Quantity: 2110, Orders: 12
Key: 196700B, Action: Update, Quantity: 4050, Orders: 14
Key: 196800B, Action: Update, Quantity: 2752, Orders: 10
Key: 197200S, Action: Update, Quantity: 3704, Orders: 17
Key: 197300S, Action: Update, Quantity: 2511, Orders: 10
Key: 196900B, Action: Update, Quantity: 1427, Orders: 13
Key: 197100S, Action: Update, Quantity: 1923, Orders: 11
Key: 197100S, Action: Update, Quantity: 2023, Orders: 12
Key: 197200S, Action: Update, Quantity: 3617, Orders: 16
Key: 197100S, Action: Update, Quantity: 2111, Orders: 13
Key: 197200S, Action: Update, Quantity: 3517, Orders: 15
Key: 197000S, Action: Update, Quantity: 426, Orders: 2
Key: 196900B, Action: Update, Quantity: 1327, Orders: 12
Key: 197300S, Action: Update, Quantity: 4704, Orders: 11
Key: 197100S, Action: Update, Quantity: 2091, Orders: 12
Key: 197000S, Action: Update, Quantity: 558, Orders: 3
Key: 196800B, Action: Update, Quantity: 2420, Orders: 9
Key: 197000S, Action: Update, Quantity: 777, Orders: 4
Key: 197000S, Action: Update, Quantity: 837, Orders: 5
Key: 196900B, Action: Update, Quantity: 948, Orders: 11
Key: 197300S, Action: Update, Quantity: 5220, Orders: 12
Key: 197200S, Action: Update, Quantity: 3407, Orders: 14
Key: 197000S, Action: Update, Quantity: 942, Orders: 6
Key: 197000S, Action: Update, Quantity: 1042, Orders: 7
Key: 197000S, Action: Update, Quantity: 1152, Orders: 8
Key: 197200S, Action: Update, Quantity: 3395, Orders: 13
Key: 197000S, Action: Update, Quantity: 1052, Orders: 7
Key: 196900B, Action: Update, Quantity: 924, Orders: 10
Key: 197000S, Action: Update, Quantity: 1028, Orders: 7
Key: 196900B, Action: Update, Quantity: 1173, Orders: 11
Key: 197000S, Action: Update, Quantity: 852, Orders: 6
Key: 197000S, Action: Update, Quantity: 731, Orders: 6
Key: 196900B, Action: Update, Quantity: 1294, Orders: 12
Key: 197000S, Action: Update, Quantity: 599, Orders: 5
Key: 197000S, Action: Update, Quantity: 494, Orders: 4
Key: 197000S, Action: Update, Quantity: 592, Orders: 5
Key: 197000S, Action: Update, Quantity: 511, Orders: 5
Key: 197000S, Action: Update, Quantity: 501, Orders: 5
Key: 196900B, Action: Update, Quantity: 3397, Orders: 13
Key: 197000S, Action: Update, Quantity: 494, Orders: 4
Key: 197000S, Action: Update, Quantity: 275, Orders: 3
Key: 197000S, Action: Update, Quantity: 215, Orders: 2
Key: 197000S, Action: Update, Quantity: 110, Orders: 1
Key: 197000S, Action: Delete, Quantity: None, Orders: None
Key: 196900B, Action: Update, Quantity: 3487, Orders: 14
Key: 197000B, Action: Add, Quantity: 270, Orders: 1
Key: 196900B, Action: Update, Quantity: 3728, Orders: 15
Key: 197000B, Action: Update, Quantity: 620, Orders: 2
Key: 197300S, Action: Update, Quantity: 5620, Orders: 13
Key: 197100S, Action: Update, Quantity: 1385, Orders: 11
Key: 197200S, Action: Update, Quantity: 2995, Orders: 12
Key: 196500B, Action: Update, Quantity: 8164, Orders: 9
Key: 196600B, Action: Update, Quantity: 5539, Orders: 11
Key: 196900B, Action: Update, Quantity: 4489, Orders: 16
Key: 197000B, Action: Update, Quantity: 350, Orders: 1
Key: 196800B, Action: Update, Quantity: 2820, Orders: 10
Key: 196700B, Action: Update, Quantity: 3650, Orders: 13
Key: 196700B, Action: Update, Quantity: 3584, Orders: 12
Key: 197000B, Action: Update, Quantity: 382, Orders: 2
Key: 197300S, Action: Update, Quantity: 3427, Orders: 12
Key: 196900B, Action: Update, Quantity: 4487, Orders: 15
Key: 197000B, Action: Update, Quantity: 301, Orders: 2
Key: 197100S, Action: Update, Quantity: 1517, Orders: 12
Key: 197000B, Action: Update, Quantity: 32, Orders: 1
Key: 197100S, Action: Update, Quantity: 1607, Orders: 13
Key: 197200S, Action: Update, Quantity: 2737, Orders: 11
Key: 197200S, Action: Update, Quantity: 2900, Orders: 12
Key: 197100S, Action: Update, Quantity: 1532, Orders: 12
Key: 197100S, Action: Update, Quantity: 1480, Orders: 12
Key: 197100S, Action: Update, Quantity: 1239, Orders: 11
Key: 197100S, Action: Update, Quantity: 1149, Orders: 10
Key: 197000B, Action: Update, Quantity: 201, Orders: 2
Key: 197000B, Action: Update, Quantity: 301, Orders: 3
Key: 197100S, Action: Update, Quantity: 1049, Orders: 9
Key: 197000B, Action: Update, Quantity: 401, Orders: 4
Key: 196500B, Action: Update, Quantity: 8064, Orders: 8
Key: 196500B, Action: Update, Quantity: 7964, Orders: 7
Key: 197500S, Action: Update, Quantity: 3958, Orders: 9
Key: 197100S, Action: Update, Quantity: 917, Orders: 8
Key: 197200S, Action: Update, Quantity: 3214, Orders: 13
Key: 197000B, Action: Update, Quantity: 661, Orders: 5
Key: 197400S, Action: Update, Quantity: 5059, Orders: 12
Key: 197000B, Action: Update, Quantity: 401, Orders: 4
Key: 197000B, Action: Update, Quantity: 444, Orders: 5
Key: 197100S, Action: Update, Quantity: 1049, Orders: 9
Key: 196700B, Action: Update, Quantity: 3052, Orders: 11
Key: 197100S, Action: Update, Quantity: 980, Orders: 8
Key: 197100S, Action: Update, Quantity: 1043, Orders: 9
Key: 197100S, Action: Update, Quantity: 911, Orders: 8
Key: 197100S, Action: Update, Quantity: 1043, Orders: 9
Key: 197300S, Action: Update, Quantity: 3484, Orders: 13
Key: 197100S, Action: Update, Quantity: 936, Orders: 8
Key: 197100S, Action: Update, Quantity: 959, Orders: 9
Key: 197100S, Action: Update, Quantity: 827, Orders: 8
Key: 197100S, Action: Update, Quantity: 959, Orders: 9
Key: 197200S, Action: Update, Quantity: 2900, Orders: 12
Key: 197200S, Action: Update, Quantity: 2974, Orders: 13
Key: 197100S, Action: Update, Quantity: 1010, Orders: 10
Key: 197000B, Action: Update, Quantity: 275, Orders: 4
Key: 197100S, Action: Update, Quantity: 1300, Orders: 11
Key: 197100S, Action: Update, Quantity: 1390, Orders: 12
Key: 197100S, Action: Update, Quantity: 1391, Orders: 13
Key: 196900B, Action: Update, Quantity: 4363, Orders: 14
Key: 197000B, Action: Update, Quantity: 399, Orders: 5
Key: 197100S, Action: Update, Quantity: 1301, Orders: 12
Key: 197200S, Action: Update, Quantity: 2911, Orders: 12
Key: 197200S, Action: Update, Quantity: 2973, Orders: 13
Key: 197000B, Action: Update, Quantity: 537, Orders: 6
Key: 197300S, Action: Update, Quantity: 4192, Orders: 14
Key: 197400S, Action: Update, Quantity: 5767, Orders: 13
Key: 196900B, Action: Update, Quantity: 2260, Orders: 13
Key: 197000B, Action: Update, Quantity: 2175, Orders: 7
Key: 197000B, Action: Update, Quantity: 2275, Orders: 8
Key: 197200S, Action: Update, Quantity: 2911, Orders: 12
Key: 197100S, Action: Update, Quantity: 1300, Orders: 11
Key: 197000B, Action: Update, Quantity: 2175, Orders: 7
Key: 196900B, Action: Update, Quantity: 2189, Orders: 12
Key: 197000B, Action: Update, Quantity: 2246, Orders: 8
Key: 197200S, Action: Update, Quantity: 2924, Orders: 13
Key: 197300S, Action: Update, Quantity: 4177, Orders: 13
Key: 197400S, Action: Update, Quantity: 5783, Orders: 14
Key: 197100S, Action: Update, Quantity: 1403, Orders: 12
Key: 197100S, Action: Update, Quantity: 1411, Orders: 13
Key: 197100S, Action: Update, Quantity: 1501, Orders: 14
Key: 197200S, Action: Update, Quantity: 2982, Orders: 14
Key: 197100S, Action: Update, Quantity: 1411, Orders: 13
Key: 197100S, Action: Update, Quantity: 1400, Orders: 12
Key: 196800B, Action: Update, Quantity: 3336, Orders: 11
Key: 197300S, Action: Update, Quantity: 4178, Orders: 14
Key: 197400S, Action: Update, Quantity: 5075, Orders: 13
Key: 197300S, Action: Update, Quantity: 3470, Orders: 13
Key: 197100S, Action: Update, Quantity: 1300, Orders: 11
Key: 197500S, Action: Update, Quantity: 4058, Orders: 10
Key: 197200S, Action: Update, Quantity: 3070, Orders: 15
Key: 197200S, Action: Update, Quantity: 2710, Orders: 14
Key: 197200S, Action: Update, Quantity: 2349, Orders: 13
Key: 196800B, Action: Update, Quantity: 3431, Orders: 12
Key: 196800B, Action: Update, Quantity: 3780, Orders: 13
Key: 196800B, Action: Update, Quantity: 4130, Orders: 14
Key: 197200S, Action: Update, Quantity: 2186, Orders: 12
Key: 197200S, Action: Update, Quantity: 2325, Orders: 13
Key: 196900B, Action: Update, Quantity: 2257, Orders: 13
Key: 197000B, Action: Update, Quantity: 2248, Orders: 9
Key: 197000B, Action: Update, Quantity: 2348, Orders: 10
Key: 197100S, Action: Update, Quantity: 1168, Orders: 10
Key: 197000B, Action: Update, Quantity: 2248, Orders: 9
Key: 197200S, Action: Update, Quantity: 2411, Orders: 14
Key: 197200S, Action: Update, Quantity: 2272, Orders: 13
Key: 197200S, Action: Update, Quantity: 2410, Orders: 14
Key: 197000B, Action: Update, Quantity: 2317, Orders: 10
Key: 197000B, Action: Update, Quantity: 2350, Orders: 11
Key: 197000B, Action: Update, Quantity: 2450, Orders: 12
Key: 197300S, Action: Update, Quantity: 4178, Orders: 14
Key: 197000B, Action: Update, Quantity: 2350, Orders: 11
Key: 197400S, Action: Update, Quantity: 5783, Orders: 14
Key: 196600B, Action: Update, Quantity: 6539, Orders: 12
Key: 196800B, Action: Update, Quantity: 4160, Orders: 15
Key: 196800B, Action: Update, Quantity: 4065, Orders: 14
Key: 196900B, Action: Update, Quantity: 2352, Orders: 14
Key: 197100S, Action: Update, Quantity: 1268, Orders: 11
Key: 197000B, Action: Update, Quantity: 2250, Orders: 10
Key: 197100S, Action: Update, Quantity: 1368, Orders: 12
Key: 197100S, Action: Update, Quantity: 1557, Orders: 13
Key: 197100S, Action: Update, Quantity: 1647, Orders: 14
Key: 197100S, Action: Update, Quantity: 1776, Orders: 15
Key: 197100S, Action: Update, Quantity: 1686, Orders: 14
Key: 196900B, Action: Update, Quantity: 2257, Orders: 13
Key: 196800B, Action: Update, Quantity: 4160, Orders: 15
Key: 197300S, Action: Update, Quantity: 4217, Orders: 15
Key: 196800B, Action: Update, Quantity: 4065, Orders: 14
Key: 196900B, Action: Update, Quantity: 2350, Orders: 14
Key: 197000B, Action: Update, Quantity: 2150, Orders: 9
Key: 197100S, Action: Update, Quantity: 1920, Orders: 15
Key: 197100S, Action: Update, Quantity: 2020, Orders: 16
Key: 197100S, Action: Update, Quantity: 2022, Orders: 17
Key: 196800B, Action: Update, Quantity: 3716, Orders: 13
Key: 196800B, Action: Update, Quantity: 3366, Orders: 12
Key: 197100S, Action: Update, Quantity: 1922, Orders: 16
Key: 197000B, Action: Update, Quantity: 2118, Orders: 8
Key: 197000B, Action: Update, Quantity: 2075, Orders: 7
Key: 197000B, Action: Update, Quantity: 1951, Orders: 6
Key: 197000B, Action: Update, Quantity: 1813, Orders: 5
Key: 197000B, Action: Update, Quantity: 175, Orders: 4
Key: 197000B, Action: Update, Quantity: 104, Orders: 3
Key: 197000B, Action: Update, Quantity: 102, Orders: 2
Key: 197000B, Action: Update, Quantity: 33, Orders: 1
Key: 197000B, Action: Delete, Quantity: None, Orders: None
Key: 197100S, Action: Update, Quantity: 2422, Orders: 17
Key: 197000S, Action: Add, Quantity: 962, Orders: 1
Key: 197000S, Action: Update, Quantity: 2150, Orders: 2
Key: 196800B, Action: Update, Quantity: 2850, Orders: 11
Key: 196700B, Action: Update, Quantity: 3452, Orders: 12
Key: 196900B, Action: Update, Quantity: 2109, Orders: 13
Key: 197000S, Action: Update, Quantity: 2650, Orders: 3
Key: 196800B, Action: Update, Quantity: 2450, Orders: 10
Key: 196900B, Action: Update, Quantity: 1988, Orders: 12
Key: 197000S, Action: Update, Quantity: 2760, Orders: 4
Key: 197000S, Action: Update, Quantity: 2860, Orders: 5
Key: 196900B, Action: Update, Quantity: 1888, Orders: 11
Key: 197000S, Action: Update, Quantity: 2960, Orders: 6
Key: 197000S, Action: Update, Quantity: 1772, Orders: 5
Key: 196900B, Action: Update, Quantity: 1639, Orders: 10
Key: 196600B, Action: Update, Quantity: 5850, Orders: 11
Key: 196500B, Action: Update, Quantity: 8653, Orders: 8
Key: 196900B, Action: Update, Quantity: 878, Orders: 9
Key: 196900B, Action: Update, Quantity: 778, Orders: 8
Key: 197200S, Action: Update, Quantity: 2322, Orders: 13
Key: 197100S, Action: Update, Quantity: 3165, Orders: 18
Key: 197500S, Action: Update, Quantity: 3958, Orders: 9
Key: 197500S, Action: Update, Quantity: 3858, Orders: 8
Key: 197200S, Action: Update, Quantity: 2843, Orders: 14
Key: 196500B, Action: Update, Quantity: 8753, Orders: 9
Key: 197200S, Action: Update, Quantity: 3243, Orders: 15
